id,tier,slug,name,allow_multiple_purchases,skill,required_talent,summary,description,notes
4458d8e3-993f-46ab-be5b-74331176e22d,1,expertise-artisanale,Expertise artisanale,FALSE,artisanat,artisanat,Expertise avec un type d’outils d’artisan ; peut les convertir vers une autre spécialité avec un test difficile et une heure de travail.,"Le personnage désigne un type d’outils d’artisan de son choix parmi ceux qu’il formé à utiliser et développe une expertise avec le type d’outils choisi.\n\nLorsqu’il utilise ce type d’outils, il peut conférer l’avantage à son test d’Artisanat ou y ajouter un bonus égal à son Adresse.\n\nÉgalement, s’il possède des outils de bricoleur, alors il peut convertir des outils d’une spécialité d’artisanat à une autre spécialité en réussissant un test d’Artisanat difficile (degré de 20).\n\nCette conversion nécessite une heure et peut être effectuée pendant une halte.",🔗
b52f0930-01dc-4697-a2c1-ef0255704cb2,2,extraction-du-poison,Extraction du poison,FALSE,medecine,herboristerie,"Permet d’extraire, neutraliser ou récolter du poison à l’aide de charbon activé, de trousses et d’Énergie, selon les talents et outils disponibles.","Le personnage acquiert les capacités suivantes. Il doit posséder du charbon de bois activé afin de pouvoir utiliser ces capacités.\n\n- Il peut extraire un poison naturel affligeant une créature empoisonnée. Il traite la créature pendant une minute et consomme une charge d’une trousse de premiers soins. Il effectue un test de Médecine contre le degré de difficulté du poison et dépense 15 points d’Énergie. S’il réussit le test, le poison est extrait et détruit, et la créature est soignée du poison.\n- S’il a acquis le talent Apothicairerie, il peut consommer une charge supplémentaire de sa trousse de premiers soins afin de concocter un antidote à usage unique contre le poison extrait.\n- S’il a acquis le talent Toxicologie et qu’il possède une fiole vide, alors il peut extraire la dose de poison dans cette fiole. La dose n’est pas détruite et le personnage peut réutiliser le poison par la même méthode qu’il a été utilisé à l’origine.\n- S’il possède une trousse d’empoisonneur et une fiole vide, il peut extraire le venin d’une créature venimeuse. Par une action, il effectue un test de Médecine contre le degré de difficulté du poison et dépense 15 points d’Énergie. S’il réussit le test, le venin est extrait dans cette fiole, ce qui lui permet de l’utiliser.",🔗
97478d0f-1131-4c36-88db-5415ca11185a,3,fermete-elementaire,Fermeté élémentaire,FALSE,,elementarisme,Résistant aux dégâts élémentaires liés à son élément ; crée l’essence ciblée même en cas de brûlure ; pas de désavantage à créer plus d’essence.,"Ce talent n’a aucun effet si le personnage n’a pas acquis la spécialisation Élémentariste.\n\nLe personnage acquiert les capacités suivantes :\n\n- Il devient résistant aux dégâts du type associé à l’élément sélectionné lors de l’acquisition de la spécialisation Élémentariste. Cette résistance s’applique également aux dégâts de la brûlure élémentaire.\n- Son test d’Occultisme n’est pas affligé du désavantage lorsqu’il tente de créer un nombre de points d’essence élémentaire supérieur à son tiers de personnage.\n- Lorsqu’il subit une brûlure élémentaire, il crée tout de même le nombre ciblé de points d’essence élémentaire.",🔗
85e63cb6-6a1a-43b6-b3a4-a6f352853cfb,2,focus,Focus,FALSE,perception,observateur,"Peut entrer en état de focus par une action. Accorde des bonus et réduit les avantages ennemis, mais consomme de l’Énergie chaque tour.","Permet au personnage d’entrer en état de focus par une action.\n\nIl peut revenir à son état normal à tout moment par une action libre.\n\nEn état de focus, s’il n’est pas aveuglé, il peut ajouter 1d4+1 à ses jets de sauvegarde d’Acrobaties ainsi qu’à ses tests de Perception.\n\nÀ la fin de chaque tour passé en état de focus, il dépense un nombre de points d’Énergie égal au total des bonus ajoutés à ses jets.\n\nÉgalement, lorsqu’il est en état de focus, le test des attaques en provenance d’une créature dissimulée le prenant pour cible ne se voient pas conférer l’avantage.",🔗
002352aa-d25b-4236-ad98-ee00462cac5d,2,force-incroyable,Force incroyable,FALSE,athletisme,costaud,"Permet de traîner une créature sous l’eau, d’escalader à l’horizontale, et d’optimiser les dégâts d’une arme Versatile à une main.","Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il est dans l’eau, il peut traîner une autre créature avec lui sans subir de pénalité à sa vitesse de nage. La taille de la créature doit être d’au plus une catégorie supérieure à celle du personnage.\n- Il peut escalader des surfaces horizontales, tel un plafond, comme si elles étaient verticales.\n- Lorsqu’il combat en maniant à une main une arme possédant la propriété Versatile, il inflige les points de dégâts de l’arme comme si elle était maniée à deux mains.",🔗
cb45703e-5e16-424d-bb30-555f53e384a8,0,formation-martiale,Formation martiale,FALSE,melee,melee,"Formé aux armes martiales de mêlée, aux armures moyennes et aux boucliers moyens.","Le personnage acquiert les capacités suivantes :\n\n- Il est formé au maniement des armes martiales de mêlée.\n- Il est formé au port des armures moyennes et à l’utilisation des boucliers moyens.\n- Lorsqu’il dégaine ou rengaine une arme, il peut en faire de même avec un bouclier en action libre.",🔗
b1532fc6-90a9-4fa0-8a3a-8221d2ebca74,2,fourberie,Fourberie,FALSE,tromperie,tissu-de-mensonges,"Peut feinter une cible pour la rendre prise au dépourvu, substituer son rang d’Intuition par Tromperie et gagne avantage aux tests d’Intuition opposés.","Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il doit effectuer un test d’Intuition opposé à un test de Tromperie, il peut substituer son rang d’Intuition par son rang de Tromperie.\n- Il se voit conférer l’avantage à ses tests d’Intuition opposés à un test de Tromperie.\n- En situation de combat, par une action et en dépensant 15 points d’Énergie, il peut tenter une feinte contre une cible par un test de Tromperie. Si la cible échoue un test opposé d’Intuition, elle est déconcertée par la feinte. Les ennemis de la cible peuvent effectuer une attaque d’opportunité, et la cible est prise au dépourvue jusqu’au début de son prochain tour. La cible est ensuite immunisée contre cette capacité pendant les 24 prochaines heures.",🔗
c9322358-e568-48c5-b024-76e4a71e2740,2,frappe-precise,Frappe précise,FALSE,,frappe-puissante,"Inflige 1d8 + Force ou Précision en attaque à mains nues. Par deux actions, peut ajouter +5 au test d’attaque et un dé de dégâts supplémentaires.","Le personnage inflige 1d8 + Force ou Précision points de dégâts contondants non létaux lorsqu’il effectue une attaque avec un membre de son corps.\n\nÉgalement, il peut effectuer une attaque avec un membre de son corps par deux actions.\n\nLorsqu’il en fait ainsi, il peut ajouter un bonus de +5 à son test d’attaque ainsi qu’un dé de dégâts.",🔗
7eee116b-1ab2-4df6-97b4-9d41acf7f6f7,1,frappe-puissante,Frappe puissante,FALSE,,arts-martiaux,"Inflige 1d6 dégâts non létaux à mains nues. Peut maximiser ses dés de dégâts pour étourdir une cible de taille égale ou inférieure, une fois par round.","Le personnage inflige 1d6 + Force ou Précision points de dégâts contondants non létaux lorsqu’il effectue une attaque avec un membre de son corps.\n\nLorsqu’il effectue une attaque avec un membre de son corps, il peut remplacer des dés de dégâts par leur valeur maximale.\n\nIl peut remplacer un nombre de dés inférieur ou égal à son tiers de personnage et dépense 15 points d’Énergie par dé.\n\nSi la catégorie de taille de la cible est inférieure ou égale à celle du personnage, la cible doit effectuer un jet de sauvegarde de Discipline ou de Résistance.\n\nEn cas d’échec, elle est étourdie jusqu’au début de son prochain tour.\n\nLe personnage peut utiliser cette capacité une fois par round.",🔗
9ee27584-210a-4e6f-ac68-b66955cb6c5b,3,frenesie,Frénésie,FALSE,,attaques-multiples,Ignore la pénalité d’attaques multiples lorsqu’il attaque plusieurs fois avec le même membre de corps pendant son tour.,Le personnage n’est plus affligé par la pénalité d’attaques multiples lorsqu’il effectue plusieurs attaques avec le même membre de son corps pendant son tour.,🔗
4939c082-20cc-439d-9919-b8b393825717,0,furtivite,Furtivité,FALSE,furtivite,,"Permet de se cacher dans une zone légèrement obscurcie, même sans obscurité totale.",Permet au personnage de se cacher lorsqu’il se situe dans une zone légèrement obscurcie.,🔗
1231704f-73ab-4ed1-9864-53c423a43abb,1,herboristerie,Herboristerie,FALSE,medecine,medecine,Permet de concocter remèdes et poisons simples avec des ressources naturelles. Formé à l’herboristerie et à l’empoisonnement.,"Le personnage acquiert les capacités suivantes :\n\n- Il est formé à l’utilisation de la trousse d’herboristerie, qui lui permet de concocter des remèdes à partir de ressources naturelles telles des herbes médicinales qu’il peut acheter, cultiver lui-même ou trouver dans la nature.\n- Il est également formé à l’utilisation de la trousse d’empoisonneur, qui lui permet de concocter des poisons à partir de ressources naturelles telles du venin ou des plantes vénéneuses qu’il peut acheter, cultiver lui-même ou récolter dans la nature. L’acquisition de ce talent ne lui permet pas d’extraire le venin d’une créature morte ou vivante.\n- Il peut désormais apprendre les remèdes et poisons de base.\n- Il peut apprendre un nombre de remèdes et de poisons égal à son rang de Médecine.\n- Il peut identifier un remède ou un poison qu’il connait par un test de Médecine de difficulté faible (10). S’il ne connait pas le remède ou le poison, la difficulté augmente à difficile (20). Il peut également tenter de la même manière d’identifier les herbes médicinales et vénéneuses, ainsi que les créatures venimeuses.",🔗
34a1da8c-7c65-4763-8719-60e74de3af80,2,hostilite-perturbatrice,Hostilité perturbatrice,FALSE,,presence-terrifiante,"Désavantage aux tests et attaques des ennemis intimidés. Peut effrayer les alliés d’un ennemi terrassé, réutilisable après une halte ou un repos.","Lorsqu’une créature est intimidée par la présence terrifiante du personnage, les tests de Diplomatie, de Représentation et de Tromperie, des compétences associées à l’Intellect et aux Sens, et des attaques à distance de cette créature se voient affligées du désavantage lorsqu’elle se trouve dans la zone.\n\nÉgalement, lorsqu’il fait chuter à 0 les points de Vitalité d’une créature ennemie, il peut tenter d’effrayer les alliés de cette créature situés dans sa zone de présence terrifiante par une action libre et en dépensant 25 points d’Énergie.\n\nChaque créature effectue un jet de sauvegarde de Discipline ou d’Intuition de degré de difficulté égal au test passif de Représentation du personnage.\n\nEn cas d’échec, une créature est effrayée par le personnage pendant la prochaine minute.\n\nUne créature effrayée peut répéter le jet de sauvegarde au début de chacun de ses tours si elle se trouve à l’extérieur de la zone de présence terrifiante du personnage.\n\nAfin de réutiliser cette capacité, le personnage doit effectuer une halte ou compléter une nuit de sommeil.",🔗
363b8ca1-06df-43b2-bc5d-99855a3405c4,0,illusions-mineures,Illusions mineures,FALSE,,occultisme,"Permet d’acquérir les illusions de tiers 0, des pouvoirs altérant la réalité. Le personnage obtient gratuitement le pouvoir Hallucination.","Le personnage peut désormais acquérir les illusions de tiers 0, des pouvoirs manipulant la réalité.\n\nIl acquiert également gratuitement l’illusion Hallucination.",🔗
9575c4ca-927e-4ea8-83ab-53f213a3da8c,1,infusions-magiques,Infusions magiques,TRUE,,bricolage-magique,Permet d’apprendre trois infusions magiques de tiers 1 et de canaliser les bricolages magiques si Bricoleur est acquis.,"Le personnage peut désormais acquérir les bricolages magiques de tiers 1.\n\nS’il acquiert le talent Magie puissante, il ne peut canaliser les bricolages magiques de tiers 1 à un niveau supérieur tant qu’il n’a pas acquis la spécialisation Bricoleur.\n\nIl apprend trois infusions magiques parmi une liste.\n\nIl ne peut acquérir plusieurs fois ce talent que s’il a acquis la spécialisation Bricoleur.",🔗
a5b346b3-7ff0-42a3-a2df-b7428a9ef9e0,1,initiation-magique,Initiation magique,FALSE,,astrologie,🚧,🚧,🔗\n\n🚧https://tools.skillcraftrpg.ca/talents/initiation-magique
8eba57f8-a0f5-4e04-997f-6772bd4e5c24,1,initiative-accrue,Initiative accrue,FALSE,,vigilance,"Confère +2 à l’Initiative. Si le dé d’Initiative donne un résultat inférieur aux Sens (min. 2), le personnage utilise sa valeur de Sens à la place.","Confère un bonus permanent de +2 à l’Initiative du personnage.\n\nÉgalement, lorsqu’il obtient une valeur inférieure à ses Sens (minimum 2) sur le dé d’un test d’Initiative, il remplace cette valeur par ses Sens.",🔗
9a7c74b3-7688-4b5e-bcb3-f16f067123c1,3,initiative-extraordinaire,Initiative extraordinaire,FALSE,,initiative-superieure,"Confère +4 à l’Initiative. En combat sans surprise, peut jouer à n’importe quel moment du round : début, fin ou entre deux tours.","Confère un bonus permanent de +4 à l’Initiative du personnage.\n\nÉgalement, lorsqu’il débute un combat sans être surpris, il peut prendre son tour à n’importe quel moment pendant le round : au début, à la fin, ou entre le tour de deux créatures.",🔗
d4706660-5818-4b04-8ede-60ac56881304,2,initiative-superieure,Initiative supérieure,FALSE,,initiative-accrue,Confère +3 à l’Initiative et l’avantage aux tests d’Initiative du personnage.,"Confère un bonus permanent de +3 à l’Initiative du personnage.\n\nÉgalement, lorsqu’il effectue un test d’Initiative, il peut jeter 2d10 et conserver le résultat de son choix.",🔗
a17746da-77fe-4cce-bf15-e7b04828b7db,3,interprete,Interprète,FALSE,linguistique,synergie-alphabetique,Apprend une langue et peut comprendre ou lire approximativement d'autres langues proches partageant un alphabet et une famille linguistique.,"Le personnage apprend une langue de son choix.\n\n### Discussion\n\nLorsque le personnage écoute une discussion dans une langue qu’il ne connait pas pendant une minute, si cette langue est dans la même famille linguistique qu’une des langues qu’il connait, alors il peut comprendre approximativement le sens de la discussion.\n\nIl continue à comprendre la discussion tant que la langue et le sujet discuté ne changent pas.\n\nIl peut tenter de communiquer des idées simples dans cette langue par un test de Linguistique.\n\n### Lecture\n\nÉgalement, il peut lire un texte rédigé dans une langue qu’il ne connait pas, mais qui utilise le même alphabet et qui se trouve dans la même famille linguistique qu’une des langues qu’il connait.\n\nIl peut lire le texte à la vitesse d’un mot par seconde et en saisit approximativement la signification.",🔗
a6fad911-5586-45b3-9905-1d905dd73992,3,intrepide,Intrépide,FALSE,,hostilite-perturbatrice,"Immunisé à la peur, confère un bonus aux alliés contre la peur et déclenche une attaque d’opportunité contre les tentatives d’intimidation ennemies.","Le personnage acquiert les capacités suivantes :\n\n- Il est immunisé à la peur.\n- Toute créature alliée se trouvant dans sa zone de présence terrifiante se voit conférer l’avantage à ses jets de sauvegarde contre la peur.\n- Lorsqu’une créature tente d’effrayer le personnage ou un de ses alliés se trouvant dans sa zone de présence terrifiante, cette créature déclenche une attaque d’opportunité de la part du personnage. Celui-ci peut également utiliser sa réaction afin d’intimider ses ennemis se trouvant dans sa zone de présence terrifiante. Également, il se voit conférer l’avantage au test de sa prochaine attaque dirigée contre cette créature.",🔗
4dd4f129-4601-4572-a1f2-5f7bbaf294a1,0,intuition,Intuition,FALSE,intuition,,Permet au personnage de deviner le motif (souvent une émotion) d’une créature lorsqu’il réussit un test d’Intuition opposé à un test de Tromperie.,"Lorsque le personnage réussit un test d’Intuition opposé à un test de Tromperie, il peut deviner le motif ayant motivé la créature à tenter de le tromper.\n\nCe motif correspond généralement à un seul mot, et très souvent est une émotion.",🔗
8760ea72-a208-4341-8ca2-4a0bf2030708,0,investigation,Investigation,FALSE,investigation,,"Permet au personnage d’estimer quand un piège a été posé ou un passage utilisé, et ce qu’il faut pour les réarmer ou les sceller à nouveau.","Lorsque le personnage découvre un piège ou un passage secret, il découvre également une approximation des détails suivants :\n\n- Quand est-ce que le piège a été posé ou que le passage secret a été utilisé pour la dernière fois.\n- Les éléments requis afin de réarmer le piège ou de sceller la passage secret à nouveau.",🔗
6b0a5e36-03f3-4b18-8368-46166ff2be2f,1,lancer-brutal,Lancer brutal,FALSE,,armes-de-jet,"Ajoute des dés de dégâts aux attaques de jet en Mêlée. En cas d’échec au jet adverse, la cible est renversée ou repoussée.","Lorsque le personnage effectue une attaque en lançant une arme de jet par un test de Mêlée, il peut ajouter des dés de dégâts.\n\nIl peut ajouter un nombre de dés inférieur ou égal à son tiers de personnage et dépense 15 points d’Énergie par dé.\n\nSi la catégorie de taille de la cible est inférieure ou égale à celle du personnage, la cible doit effectuer un jet de sauvegarde d’Acrobaties ou d’Athlétisme.\n\nEn cas d’échec, elle est renversée au sol, ou repoussée de 1,5 mètres, au choix du personnage.\n\nCelui-ci peut utiliser cette capacité une fois par round.",🔗
30e89424-52eb-4798-aa3e-f6059c171652,2,lancer-precis,Lancer précis,FALSE,,lancer-brutal,"Permet de lancer une arme de jet par deux actions, ajoutant +5 au test d’attaque et un dé de dégâts.","Permet au personnage d’effectuer une attaque en lançant une arme de jet par deux actions.\n\nLorsqu’il en fait ainsi, il peut ajouter un bonus de +5 à son test d’attaque ainsi qu’un dé de dégâts.",🔗
f73feaea-b2db-4541-b0ea-87f82fbd1122,3,langue-d-argent,Langue d’argent,FALSE,diplomatie,mener-par-l-exemple,Permet de suggérer un cours d’action à une créature charmée pendant plusieurs heures si elle échoue un jet d’Intuition contre un test de Diplomatie.,"Permet au personnage de suggérer un cours d’action d’une à deux phrases à une créature par deux actions et en dépensant 20 points d’Énergie.\n\nLa suggestion doit sembler raisonnable pour la cible : cette capacité n’a aucun effet si la suggestion cause directement du tort à la créature.\n\nLe personnage peut également inclure un déclencheur afin de retarder l’effet de la suggestion.\n\nLa cible doit l’entendre et le comprendre, et doit se situer à 9 mètres ou moins de sa position.\n\nSi celle-ci échoue un jet de sauvegarde de Discipline ou d’Intuition opposé à un test de Diplomatie du personnage, elle est charmée par celui-ci pendant un nombre d’heures égal à la moitié de son rang de Diplomatie et est contrainte d’accomplir la suite d’actions suggérées.\n\nSi le personnage ou un allié commet une action hostile envers la cible, l’effet prend fin.\n\nLa cible ne sait pas qu’elle a été charmée lorsque l’effet prend fin, mais elle est immunisée à cet effet pendant les 24 prochaines heures.",🔗
67b37bda-4ef5-409f-9249-ed6078cc7975,0,langue-supplementaire,Langue supplémentaire,TRUE,,,"Permet au personnage d’apprendre une langue supplémentaire, s’il a accès à une source valide et si la langue figure parmi celles qu’il peut apprendre.","Le personnage apprend une langue supplémentaire.\n\nIl doit avoir accès à un interlocuteur pouvant lui apprendre cette langue, ou suffisamment de source écrites.\n\nLa langue doit également figurer parmi les catégories de langues qu’il peut apprendre.",🔗
26eeb96b-6f2c-493b-86da-45aa1bd422ff,0,linguistique,Linguistique,FALSE,linguistique,,"Permet au personnage d’apprendre une langue, d’utiliser une trousse de falsification et d’accéder aux langues exotiques.",Le personnage acquiert les capacités suivantes :\n\n- Il est formé à l’utilisation de la trousse de falsification.\n- Il peut désormais apprendre les langues exotiques.\n- Il apprend une langue de son choix.,🔗
4c03f01d-c771-4e38-87c3-d5ab0861f25b,1,lutte,Lutte,FALSE,,,"Il peut renverser une créature qui l’agrippe ou restreindre une créature qu’il agrippe, l’empêchant alors de se déplacer.","### Renverser\n\nLorsque le personnage est agrippé par une créature dont la taille est d’au plus une catégorie supérieure à la sienne, il peut tenter de de renverser la situation.\n\nPar une action, il effectue un test d’Athlétisme opposé à un test d’Athlétisme de la cible.\n\nS’il réussit le test, il n’est plus agrippé par la créature, et celle-ci est maintenant agrippée par le personnage.\n\n### Restreindre\n\nÉgalement, il peut tenter d’entrer en situation de lutte avec une créature qu’il agrippe.\n\nPar une action, il effectue un test d’Athlétisme opposé à un test d’Acrobaties ou d’Athlétisme de la cible.\n\nS’il réussit le test, la créature est restreinte par le personnage, et il ne peut plus se déplacer tant qu’il maintient la situation de lutte.",🔗
20e73dc5-932e-4b06-94d5-f86138d70ce9,2,magie-guerriere,Magie guerrière,FALSE,,magie-puissante,"Permet d’utiliser un pouvoir en attaque d’opportunité, confère l’avantage à la concentration, et d’exécuter une composante somatique sans main libre.","Le personnage acquiert les capacités suivantes :\n\n- Il se voit conférer l’[avantage](/regles/competences/tests/avantage-desavantage) à ses [jets de sauvegarde](/regles/competences/tests/sauvegarde) de [Discipline](/regles/competences/discipline) afin de maintenir sa [concentration](/regles/magie/parametres/duree).\n- Lorsqu’une créature provoque une [attaque d’opportunité](/regles/combat/attaque/opportunite) de la part du personnage, alors celui-ci peut substituer l’attaque par un [pouvoir](/regles/magie/pouvoirs). Le pouvoir ne doit [cibler](/regles/magie/effets/cible) que cette créature (il ne peut cibler plusieurs créatures, ni un point dans l’espace), et son [incantation](/regles/magie/parametres/incantation) doit être de [deux actions](/regles/combat/deroulement/tour).\n- Il ne déclenche pas d’attaque d’opportunité lorsqu’il canalise un pouvoir dont la [portée](/regles/magie/parametres/portee) est Toucher ou Soi en présence d’une créature hostile envers lui.\n- Il n’a pas besoin d’avoir une main libre afin de d’exécuter la [composante](/regles/magie/parametres/composantes) Somatique d’un pouvoir. Cela lui permet par exemple de canaliser un pouvoir ne nécessitant qu’une composante Somatique, ou une composante Somatique et Verbal, tout en maniant une arme dans une main et en tenant un bouclier dans l’autre. Toutefois, il a encore besoin d’avoir une main de libre afin d’exécuter les composantes Matériel et Focus d’un pouvoir.",🔗
63566188-058c-47f1-9d24-cab9b047776a,2,magie-precise,Magie précise,FALSE,,magie-puissante,"Double la portée des pouvoirs d’attaque, ignore demi-abri et abri ¾, pas de désavantage sur cible renversée, +5 et +1 dé si action sup.","Le personnage acquiert les capacités suivantes. Ces capacités s’appliquent aux pouvoirs d’attaque ayant une portée supérieure à Toucher.\n\n- Il double la portée de ces pouvoirs.\n- Lorsqu’il canalise un de ces pouvoirs, le pouvoir ignore le demi-abri et l’abri aux trois-quarts des créatures ciblées.\n- Lorsqu’il canalise un de ces pouvoirs, le test n’est pas affligé du désavantage si la cible est renversée.\n- Lorsqu'il canalise un de ces pouvoirs, il peut le faire par une action supplémentaire afin d’ajouter un bonus de +5 à son test ainsi qu’un dé de dégâts.",🔗
8565f2e2-e94e-4215-95c4-d0d04f7924ed,1,magie-puissante,Magie puissante,FALSE,occultisme,occultisme,"Permet de canaliser des pouvoirs au niveau intermédiaire, puis au niveau supérieur dès l’atteinte du tiers 2.","Permet au personnage de canaliser ses pouvoirs au niveau intermédiaire.\n\nÉgalement, lorsqu’il atteint le tiers 2, il peut canaliser ses pouvoirs au niveau supérieur.",🔗
ac2657d3-a4b0-4b0d-81d2-4ee67d4e9ac8,2,maitre-artisan,Maître-artisan,FALSE,artisanat,expertise-artisanale,"Expertise avec deux types d’outils ; peut réduire de moitié matériaux et temps pour une tâche simple sans perte de qualité, à la discrétion du MJ.","### Expertise\n\nLe personnage désigne deux types d’outils d’artisan de son choix parmi ceux qu’il formé à utiliser et développe une expertise avec les types d’outils choisis.\n\nLorsqu’il utilise un de ces types d’outils, il peut conférer l’avantage à son test d’Artisanat ou y ajouter un bonus égal à son Adresse.\n\n### Maîtrise\n\nLe personnage sait faire plus avec moins lorsqu’il effectue une tâche simple d’artisanat en utilisant des outils avec lesquels il a développé une expertise.\n\nÀ la discrétion du maître de jeu, il peut réduire jusqu’à 50 % la quantité de matériaux requis et/ou la durée de la tâche sans compromettre la qualité du résultat.",🔗
a9eb72b4-c969-4251-a66b-863a8e2518ae,1,manoeuvres-de-combat,Manœuvres de combat,TRUE,melee,formation-martiale,Le personnage apprend trois manœuvres de combat parmi une liste disponible.,Le personnage apprend trois manœuvres de combat parmi une liste de manœuvres.,🔗
be0c912d-58c7-4dbf-b11d-f255721795f3,1,maraudage,Maraudage,FALSE,furtivite,furtivite,Peut rester caché en se déplaçant lentement en zone claire s’il termine en zone ombragée. Ne révèle pas sa position en cas d’échec d’attaque dissimulée.,"Permet au personnage de rester caché lorsqu’il se déplace au plus à la moitié de sa vitesse dans une zone de clarté.\n\nIl doit terminer son déplacement dans une zone au moins légèrement obscurcie.\n\nÉgalement, il ne révèle pas sa position lorsqu’il échoue une attaque à distance en étant dissimulé.",🔗
cd406fa4-9fc3-47f6-a244-c98ba68cad91,3,maximisation-magique,Maximisation magique,FALSE,occultisme,optimisation-magique,"Réduit la difficulté d’Occultisme de 5. En canalisant plus longtemps, réussite sauf échec critique et réduit le coût en Énergie de 1 (min. 1).","Lorsque le personnage canalise un pouvoir, le degré de difficulté de son test d’Occultisme est réduit de 5 points supplémentaires.\n\nÉgalement, il peut canaliser un pouvoir en multipliant par 1,5 la durée de l’incantation, par exemple utiliser 3 actions plutôt que 2, ou canaliser pendant 15 minutes au lieu de 10 minutes.\n\nLorsqu’il en fait ainsi, il réussit automatiquement à canaliser le pouvoir s’il n’obtient pas un échec critique à son test d’Occultisme, et le niveau canalisé est réduit de 1 pour le calcul des points d’Énergie dépensés (minimum 1 point d’Énergie dépensé). Cette réduction est additionnelle à celle conférée par le talent Optimisation magique.",🔗
a814fad7-1051-4da5-9a35-f715bfcb8854,0,medecine,Médecine,FALSE,medecine,,"Permet de stabiliser en combat avec Faire 10. Une réussite avec Espérance évite la Fatigue, une réussite critique restaure 1 point de Vitalité.","Le personnage est formé à l’utilisation de la [trousse de premiers soins](/regles/equipement/outils).\n\nÉgalement, lorsqu’il utilise une charge pour [stabiliser](/regles/combat/activites/stabiliser) une créature, il peut réussir automatiquement le test.",🔗
b0714e9f-5d7c-4c68-97e5-1d47aebd3ae6,1,medecine-animale,Médecine animale,FALSE,,dressage,"Permet d’apprivoiser une bête de niveau ¼ ou moins, d’apaiser ou soigner une bête avec Survie, et confère l’avantage pour l’apprivoiser.",Le personnage acquiert les capacités suivantes :\n\n- Il peut désormais apprivoiser et dresser une bête de niveau ¼ ou moins.\n- Il se voit conférer l’avantage à ses tests de Survie afin d’apprivoiser et de calmer une bête en détresse ou souffrante.\n- Il peut substituer un test de Médecine par un test de Survie lorsqu’il tente de prodiguer des soins à une bête ou de stabiliser une bête agonisante.,🔗
1cbcc315-2c1b-4767-b2fe-e327147c09ed,1,meditation,Méditation,FALSE,,,🚧,"🚧Permet au personnage de méditer pendant une halte.\n🚧Il reste conscient pendant qu’il médite, ce qui lui permet d’effectuer des tests passifs de Perception.\n🚧La méditation double sa régénération d’Énergie à chaque heure de halte.\n🚧Il récupère donc autant de points d’Énergie en méditant qu’en dormant, mais il doit toujours compléter une nuit de sommeil afin de récupérer ses capacités et ne pas accumuler de fatigue.\n\n🚧Starting at 2nd level, you can regain some of your magical energy by sitting in meditation and communing with nature.\n🚧During a short rest, you choose expended spell slots to recover.\n🚧The spell slots can have a combined level that is equal to or less than half your druid level (rounded up), and none of the slots can be 6th level or higher.\n🚧You can't use this feature again until you finish a long rest.\n🚧For example, when you are a 4th-level druid, you can recover up to two levels worth of spell slots.\n🚧You can recover either a 2nd-level slot or two 1st-level slots.\n\n🚧You have learned to regain some of your magical energy by studying your spellbook.\n🚧Once per day when you finish a short rest, you can choose expended spell slots to recover.\n🚧The spell slots can have a combined level that is equal to or less than half your wizard level (rounded up), and none of the slots can be 6th level or higher.\n🚧For example, if you're a 4th-level wizard, you can recover up to two levels worth of spell slots.\n🚧You can recover either a 2nd-level spell slot or two 1st-level spell slots.",🔗
f8e5c2bc-c06e-472b-bdc1-b9e4220f6054,1,mefait-feutre,Méfait feutré,FALSE,roublardise,roublardise,"Avantage aux tests de Roublardise dissimulé, bousculade par Roublardise, méfaits difficiles à découvrir si effectués lentement.","Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il est dissimulé d’une créature, il se voit conférer l’avantage à ses tests de Roublardise dirigés contre cette créature.\n- Lorsqu’il bouscule une créature, il peut remplacer le test d’Athlétisme par un test de Roublardise.\n- Il peut doubler le temps nécessaire afin d’accomplir une tâche nécessitant un test de Roublardise, par exemple crocheter une serrure, activer ou désamorcer un piège, ou encore saboter un mécanisme. Lorsqu’il en fait ainsi, le méfait est dissimulé et difficilement discernable. Afin de découvrir le méfait, une créature doit réussir un test de Perception ou d’Investigation opposé au test de Roublardise du personnage.",🔗
84921456-ece1-4a91-900f-d5b0b3d6d22c,0,melee,Mêlée,FALSE,melee,,"Formé aux armes simples de mêlée, aux armures légères et aux boucliers légers.",Forme le personnage au maniement des armes simples de mêlée.\n\nIl est également formé au port des armures légères et à l’utilisation des boucliers légers.,🔗
